X,Y
240594.3846,610768.6516
240582.6654,610774.8892
240575.6218,610778.2497
240545.1012,610794.3758
240534.8984,610799.8946
240525.6217,610804.6481
240496.4412,610820.6965
240475.6207,610832.647
240446.4969,610849.8956
240406.9828,610874.8949
240400.6253,610879.3319
240375.6195,610895.9672
240369.1592,610899.8948
240358.439,610907.6874
240350.6195,610913.6531
240343.7215,610918.0131
240333.1962,610924.8943
240325.6206,610931.5289
240314.9601,610939.2511
240300.6194,610950.7753
240288.5222,610962.7669
240277.2246,610976.4547
240275.6252,610983.8163
240271.6612,610995.8926
240272.5806,611002.89
240275.6252,611008.895
240280.8963,611024.8912
240289.2031,611036.3287
240293.1587,611042.4488
240310.1628,611065.4118
240316.618,611074.889
240320.836,611079.6472
240325.6201,611085.4526
240331.6393,611093.8919
240335.6642,611099.8914
240342.3229,611108.2072
240350.6166,611119.0946
240354.5204,611124.8948
240365.0646,611139.3309
240400.6169,611189.4499
240408.2979,611199.8906
240415.5367,611209.9738
240426.5839,611224.8873
240437.322,611238.2119
240450.6249,611254.0131
240461.1563,611264.3679
240475.6258,611277.6918
240488.7811,611286.7716
240504.4782,611296.0171
240522.2848,611303.2501
240531.3814,611305.6502
240542.5777,611307.8885
240550.6194,611309.4541
240575.6185,611309.5345
240583.924,611308.2077
240594.1573,611306.3699
240600.2636,611305.3353
240720.0242,611246.0459
240785.2663,611231.6167
240843.8482,611231.8796
240904.601,611228.6191
240930.1677,611224.6349
240968.5446,611209.1552
241065.6708,611130.8255
241124.0691,611074.9499
241156.9629,611050.3277
241157.7008,611049.8934
241168.7461,611043.0093
241175.6267,611039.0894
241185.0833,611034.335
241196.6865,611028.8084
241205.7978,611024.896
241219.8203,611019.0958
241250.6266,611007.5697
241271.9011,610999.8882
241278.5371,610996.9701
241291.7384,610991.0142
241300.6266,610986.5732
241308.1058,610982.3699
241319.918,610974.8914
241325.6259,610970.5679
241336.3038,610960.5747
241346.5777,610949.8937
241350.6176,610944.2492
241357.8624,610932.1345
241361.8033,610924.8902
241365.82,610915.0942
241369.0829,610906.453
241371.6371,610899.8864
241375.6235,610882.8883
241377.0169,610876.2482
241379.7235,610853.9754
241380.3842,610845.1287
241380.9412,610830.2104
241381.1608,610819.4154
241380.8825,610794.6484
241379.6243,610753.8914
241379.3029,610728.5744
241379.5045,610703.7747
241379.7398,610695.7706
241380.4202,610679.6913
241381.799,610656.0954
241387.4574,610574.8857
241388.8783,610549.889
241391.3798,610499.8879
241393.3805,610467.6457
241397.1531,610412.3654
241413.1186,610412.3663
241438.1178,610387.408
241463.1165,610362.3699
241488.1253,610362.3701
241513.1245,610337.4118
241538.1231,610337.4124
241563.1219,610312.3739
241588.1205,610312.3745
241613.1192,610312.3748
241638.1177,610312.3651
241663.1264,610312.3655
241688.125,610312.366
241696.2127,610304.2978
241732.3783,610306.6467
241750.6184,610305.5345
241759.4005,610316.1291
241760.7999,610324.8943
241763.1265,610343.8078
241763.1201,610362.3744
241788.1185,610387.4132
241788.118,610412.3718
241788.1178,610437.4105
241813.1258,610462.3695
241813.1257,610487.4081
241813.1251,610512.3666
241813.125,610537.4053
241813.1245,610562.3739
241813.1243,610587.4126
241813.1237,610612.3712
241813.1236,610637.4098
241813.1231,610662.3683
241813.1228,610687.407
241838.1209,610712.3661
241838.1208,610737.4147
241838.1202,610762.3733
241838.1201,610787.412
241838.1195,610812.3706
241838.1194,610837.4092
241838.1188,610862.3678
241838.1186,610887.4065
241863.1268,610912.3754
241863.1267,610937.4141
241863.1261,610962.3728
241863.126,610987.4114
241863.1254,611012.3701
241863.1253,611037.4086
241863.1247,611062.3672
241888.1233,611087.4062
241888.1227,611112.3749
241888.1226,611137.4135
241888.122,611162.3722
241888.1219,611187.4108
241888.1214,611212.3694
241888.1213,611237.4082
241863.122,611262.3665
241863.122,611287.4152
241838.1229,611312.3735
241838.1226,611337.4121
241813.1235,611362.3705
241813.1233,611387.409
241813.1228,611412.3677
241813.1226,611437.4064
241813.1222,611462.3751
241813.1201,611487.0636
241836.9465,611513.5697
241846.5831,611524.8898
241850.6224,611529.8889
241859.3582,611541.134
241865.6794,611549.8918
241869.7236,611555.7712
241881.5046,611574.892
241888.6397,611587.8868
241896.6614,611603.8074
241900.6248,611613.1284
241905.8824,611624.8931
241911.4832,611639.0067
241915.5254,611649.8879
241918.1184,611657.416
241925.6218,611680.8121
241940.5832,611724.8939
241950.6238,611753.0075
241960.7395,611774.8886
241971.3993,611795.6562
241975.6243,611803.4553
241990.9194,611824.8874
242000.6227,611837.4074
242013.387,611849.8904
242025.6241,611861.136
242050.6195,611878.4523
242065.0041,611885.5343
242075.6187,611891.0869
242082.164,611893.4111
242101.7838,611901.0942
242119.388,611906.1275
242125.6225,611908.3334
242138.965,611911.53
242150.6271,611914.7761
242159.0394,611916.4496
242170.3812,611919.6473
242179.0843,611921.4493
242193.0485,611924.8924
242203.7196,611928.0139
242218.7458,611931.7712
242225.6221,611934.2536
242238.999,611938.2502
242256.746,611943.773
242275.8079,611950.0887
242300.6281,611957.5325
242325.6287,611961.4542
242350.6225,611962.3747
242375.6243,611961.1345
242389.7672,611960.7753
242400.628,611960.2545
242414.8054,611960.6954
242425.6195,611960.7751
242438.4414,611962.0938
242450.6212,611963.0961
242466.6623,611965.8874
242481.2462,611969.2471
242504.4257,611974.8895
242525.623,611982.0134
242556.2817,611994.2164
242573.7796,612001.6911
242580.5292,612004.7744
242590.7405,612009.7691
242600.6285,612014.1353
242607.8406,612017.6562
242642.2201,612033.3294
242650.6234,612036.9738
242660.0857,612040.3721
242669.5279,612043.7704
242678.7081,612046.8102
242700.6283,612052.6497
242720.5882,612054.969
242731.0839,612055.3303
242745.527,612055.0095
242754.7846,612054.0075
242775.4399,612050.0907
242794.8433,612044.1301
242813.0816,612037.3358
242825.628,612032.334
242850.6256,612021.4104
242875.625,612010.8071
242883.4607,612007.7721
242898.5831,612001.8956
242920.5209,611994.7706
242934.584,611990.8905
242950.6267,611986.8094
242960.6495,611984.8927
242975.6297,611982.2081
242981.9663,611981.2123
243003.947,611978.2084
243031.9882,611974.8905
243082.4662,611969.6165
243154.1489,611761.7641
243187.5238,611774.8921
243200.6271,611781.8112
243213.686,611787.9702
243229.7252,611795.7733
243237.4808,611799.8913
243250.629,611807.6906
243260.8416,611814.6858
243267.0898,611819.3325
243311.3404,611868.6021
243348.7924,611923.8818
243399.0222,612038.8106
243445.4151,612158.0724
243477.8334,612279.1829
243498.2893,612305.7778
243537.7527,612330.7957
243577.3898,612342.128
243581.9295,612343.5731
243600.6213,612348.1301
243606.9634,612349.8953
243622.3072,612353.2105
243630.4484,612354.6956
243642.8891,612357.647
243650.6295,612359.0141
243663.5307,612362.0131
243675.6292,612364.5663
243683.8637,612366.651
243694.7707,612369.0108
243718.1216,612374.8923
243727.7872,612377.089
243750.6262,612382.6531
243775.6226,612389.4158
243800.6242,612397.0884
243808.7227,612399.8942
243825.6289,612405.3315
243840.0229,612410.5329
243850.6292,612414.575
243857.9883,612417.5348
243876.5711,612425.8136
243892.3478,612433.208
243900.6244,612437.4532
243908.7214,612441.7694
243925.6233,612451.8083
243931.2261,612455.5284
243939.669,612460.893
243950.6263,612468.6942
243958.9039,612474.8901
243968.3281,612482.21
243975.6259,612488.5313
243981.8069,612493.6885
243988.3839,612499.8938
243997.99,612509.3434
244896.2298,612437.9743
244918.3263,612371.648
244993.7694,612271.0514
244989.1239,612261.4141
244983.7875,612249.89
244927.7226,612141.5966
244888.4626,612083.2162
244852.5162,612041.3931
244757.5648,611955.7647
244660.5962,611876.1399
244612.0744,611823.3532
244576.8276,611772.4529
244569.2444,611756.2497
244566.3879,611749.8935
244562.2313,611738.2528
244557.725,611724.8934
244551.0655,611700.3323
244545.8482,611679.6944
244543.0077,611667.246
244540.924,611659.5651
244538.7691,611649.8937
244535.7615,611639.7671
244534.2261,611633.5336
244531.867,611624.8938
244525.623,611604.8919
244523.1905,611597.4529
244517.4483,611583.0902
244514.5314,611574.8936
244510.2461,611565.2543
244506.2906,611555.5732
244502.7857,611547.77
244494.4296,611531.0911
244491.4439,611524.8857
244485.825,611514.6935
244480.5883,611504.8895
244477.0711,611498.4469
244463.0846,611474.887
244450.629,611454.97
244441.6471,611440.8855
244419.1064,611406.3697
244414.7286,611399.8918
244409.2885,611391.2495
244400.6219,611378.0934
244395.2222,611369.5306
244389.8707,611360.6474
244383.0283,611349.8921
244371.3881,611329.13
244356.2694,611299.8847
244347.5439,611277.9659
244344.3103,611268.5707
244341.5852,611258.8927
244338.7439,611249.8855
244336.9301,611238.5718
244334.5427,611224.8905
244334.1647,611216.3296
244333.5873,611207.89
244333.2224,611199.8893
244333.7673,611191.7735
244334.1708,611183.4482
244334.7432,611174.8923
244338.2446,611149.884
244343.8889,611118.1316
244346.5209,611104.0121
244347.6415,611096.8934
244350.5899,611074.9695
244352.4809,611051.771
244352.7023,611026.9713
244351.4449,611000.6894
244348.9097,610976.6454
244345.8656,610954.6448
244343.8302,610943.0923
244342.4634,610933.0065
244340.8675,610924.8926
244338.6701,610912.9708
244336.0261,610899.8911
244334.5853,610890.886
244332.0105,610881.2472
244330.7846,610874.8918
244325.6258,610855.7643
244322.5447,610846.8083
244317.9435,610832.5693
244313.7293,610824.8902
244309.15,610816.373
244300.6227,610806.6473
244294.5829,610799.8887
244284.6888,610790.8109
244275.6237,610785.0896
244269.7277,610780.8111
244234.4026,610762.3724
244238.1238,610762.3715
244263.1224,610762.3718
244288.1209,610762.3721
244313.1294,610762.3722
244338.1284,610737.404
244363.1269,610737.4042
244388.1254,610737.4044
244413.1236,610762.3733
244422.9669,610774.8924
244441.0694,610790.3265
244466.8705,610808.6486
244475.6284,610813.0911
244482.6276,610817.8836
244505.7433,610830.0083
244515.0073,610835.5286
244525.6298,610840.6909
244531.361,610844.1299
244542.4069,610849.8902
244550.6209,610853.6856
244558.3857,610857.6435
244564.5664,610860.9701
244575.6284,610866.01
244581.4871,610869.0082
244598.7065,610876.8045
244605.1433,610879.4094
244616.2442,610884.2491
244625.6278,610887.8878
244634.2294,610891.2509
244650.629,610897.3312
244658.0259,610899.8907
244675.6236,610905.5643
244690.5434,610909.9724
244700.6226,610912.807
244717.9834,610917.2514
244730.2843,610920.2436
244750.7279,610925.0111
244781.4501,610930.6912
244792.9643,610932.5273
244800.6246,610933.885
244814.6901,610935.8069
244825.623,610937.4465
244850.6289,610940.5676
244859.1266,610941.4105
244868.2861,610942.5696
244881.7474,610943.7646
244896.1617,610945.4447
244904.4481,610946.0886
244939.8915,610949.8918
244950.6311,610950.9719
244972.311,610953.2115
244980.0699,610954.3285
244994.7229,610955.7671
245008.5088,610957.7706
245016.9462,610958.5636
245025.6265,610959.8856
245050.6222,610962.967
245061.5915,610963.9659
245075.625,610965.528
245084.6301,610965.8877
245092.347,610966.6449
245100.6316,610966.9687
245108.8029,610966.6928
245117.5869,610966.8837
245125.6279,610966.5687
245150.6251,610962.7676
245160.2904,610959.5325
245169.6631,610955.8888
245175.6229,610953.6846
245182.1238,610949.887
245192.9045,610942.2042
245200.6224,610936.0088
245206.0625,610930.3266
245210.7837,610924.8883
245217.2892,610916.5291
245225.6274,610904.9684
245236.584,610885.8107
245250.628,610860.6436
245254.0883,610853.3318
245269.6611,610818.903
245288.1308,610837.406
245313.1292,610837.4062
245338.1278,610837.4065
245363.1262,610837.4066
245388.1248,610837.4068
245413.1228,610862.3655
245438.1312,610887.4041
245463.1294,610912.3727
245488.128,610937.4114
245513.1264,610937.4116
245538.1245,610962.3702
245563.1229,610962.3705
245588.1315,610962.3705
245613.1299,610962.3706
245638.1284,610962.3709
245663.1269,610962.3711
245688.1254,610962.3712
245713.1238,610962.3715
245738.1323,610962.3715
245763.1308,610962.3718
245788.1293,610962.3719
245813.1277,610962.3721
245838.1262,610962.3721
245850.2128,610950.3004
245832.3472,610918.2096
245825.6288,610909.9644
245820.5292,610904.9712
245815.0689,610899.8899
245808.3036,610892.2053
245800.6293,610884.7655
245795.3716,610880.1234
245789.0303,610874.8872
245782.0719,610868.444
245775.6285,610862.8881
245768.5032,610857.0059
245759.7304,610849.8826
245754.9447,610845.5679
245741.7242,610833.7678
245731.8913,610824.8899
245725.6231,610818.4427
245716.6661,610808.8094
245708.6636,610799.8913
245700.6278,610788.6524
245695.0902,610780.4508
245691.5279,610774.8887
245685.8687,610764.6469
245677.3239,610748.209
245670.1714,610730.3229
245665.2314,610714.5253
245661.2081,610699.8829
245659.8062,610690.6876
245658.9241,610683.2099
245657.7271,610674.8839
245657.608,610667.8921
245655.9669,610644.5635
245652.6657,610612.3709
245663.1293,610612.3624
245688.1278,610637.4112
245713.1259,610662.3697
245738.1243,610662.3699
245763.1228,610662.3701
245788.1312,610662.3703
245813.1298,610662.3705
245838.1282,610687.4092
245863.1267,610687.4092
245888.1251,610687.4094
245913.1236,610687.4097
245938.1317,610712.3681
245963.1302,610737.4068
245988.1282,610762.3655
246013.1267,610787.4041
246038.1249,610812.3626
246063.1232,610812.3628
246088.1318,610837.4115
246113.1303,610837.4117
246138.1287,610837.4116
246163.1271,610837.412
246188.1256,610837.4121
246213.1241,610837.4022
246238.1324,610837.4023
246263.1306,610862.371
246288.129,610862.371
246313.1275,610862.3713
246338.1259,610862.3713
246363.1244,610862.3714
246388.1328,610862.3715
246413.1312,610862.3717
246438.1296,610862.3717
246463.1281,610862.362
246488.1269,610837.4037
246513.1252,610837.4039
246538.1236,610812.3655
246563.132,610812.3656
246588.1305,610812.3658
246613.1289,610812.3659
246638.1273,610812.3659
246663.1257,610812.3662
246688.1241,610812.3664
246713.1326,610812.3664
246738.1311,610812.3665
246763.1298,610787.4083
246788.1282,610787.4084
246813.1267,610787.4086
246838.125,610762.3702
246863.1334,610762.3702
246888.1319,610762.3703
246913.1302,610762.3705
246938.1286,610762.3706
246963.1271,610762.3708
246988.1255,610762.3709
247013.1338,610762.3709
247038.1322,610762.3711
247063.1307,610762.3711
247088.1291,610762.3714
247113.1274,610762.3614
247138.1262,610737.4032
247163.1247,610737.4032
247188.133,610737.4034
247213.1313,610737.4035
247238.1297,610712.3652
247263.1281,610712.3653
247288.1264,610712.3653
247313.1249,610712.3654
247338.1336,610687.4071
247363.132,610687.4072
247388.1304,610687.4073
247413.1288,610687.4075
247438.1271,610687.4076
247463.1256,610687.4077
247488.1339,610687.4078
247513.1323,610687.4078
247538.1308,610687.4078
247563.129,610687.408
247588.1274,610687.4082
247613.1258,610687.4083
247638.134,610662.3698
247663.1325,610662.3701
247688.1311,610637.4017
247713.1295,610637.4018
247738.1278,610637.4019
247763.1261,610612.3636
247788.1345,610612.3637
247813.1329,610612.3638
247838.1312,610612.3639
247863.1295,610612.3639
247888.1279,610612.364
247913.1263,610612.364
247938.1346,610612.3641
247963.1333,610587.4059
247988.1317,610587.4059
248013.1301,610587.4061
248038.1283,610587.4061
248063.1267,610587.4063
248088.135,610562.3678
248113.1333,610562.3679
248138.1317,610562.3681
248163.1303,610537.4097
248188.1286,610537.4098
248213.127,610537.41
248238.1354,610537.4099
248263.1337,610537.41
248288.132,610537.4101
248313.1302,610512.3618
248338.1285,610512.3618
248363.1269,610512.3619
248388.1352,610512.3619
248413.1335,610512.3619
248438.1319,610512.362
248463.1305,610487.4038
248488.1288,610487.4039
248513.1269,610462.3656
248538.1353,610462.3657
248563.1336,610462.3656
248588.1319,610462.3658
248613.1303,610462.3658
248638.1286,610462.3659
248663.127,610462.3659
248688.1353,610462.3659
248713.1336,610462.3659
248738.1319,610462.3661
248763.1302,610462.3661
248788.1286,610462.3662
248813.1268,610462.3662
248838.1351,610462.3662
248863.1335,610462.3663
248888.1318,610462.3664
248913.1301,610462.3662
248938.1284,610462.3664
248963.1268,610462.3665
248988.1353,610437.4082
249013.1336,610437.4082
249038.1319,610437.4081
249063.1299,610412.36
249088.1282,610412.36
249113.1268,610387.4017
249138.1351,610387.4017
249163.1334,610387.4018
249188.1315,610362.3635
249213.1301,610337.4053
249238.1283,610337.4053
249263.1365,610312.367
249288.1351,610287.4087
249313.1334,610287.4088
249338.1316,610287.4088
249363.1299,610287.4087
249388.1281,610287.4088
249413.1363,610262.3605
249438.1347,610237.4023
249463.133,610237.4023
249488.1313,610237.4024
249507.5952,610204.8026
249611.9483,610197.4058
249626.8718,610234.6446
249623.1314,610409.8035
249713.1355,610412.3605
249738.134,610387.4021
249763.1322,610387.4021
249788.1303,610362.3638
249813.1285,610362.3639
249838.1371,610337.4056
249863.1353,610337.4055
249888.1336,610337.4057
249913.1316,610312.3674
249938.1299,610312.3673
249963.1283,610287.3991
249988.1364,610262.3607
250013.1348,610237.4025
250038.1329,610212.3643
250063.1311,610212.3642
250088.1294,610212.3643
250113.1276,610212.3643
250138.1361,610187.4061
250163.1344,610187.4061
250188.1323,610162.3678
250213.1307,610137.3995
250213.1306,610112.3613
250238.129,610087.4032
250238.1288,610062.3647
250263.1372,610037.4066
250288.1355,610037.4067
250313.1337,610037.4067
250338.1319,610037.4066
250363.1301,610037.4067
250388.1281,610012.3584
250413.1363,610012.3583
250438.1345,610012.3583
250463.133,609987.4
250488.1312,609987.4001
250513.1295,609987.4
250538.1377,609987.4001
250563.1358,609987.4
250564.4763,609987.4024
250575.6304,610001.7647
250587.1689,610013.3239
250593.878,610018.1179
250600.6287,610023.2017
250625.6364,610023.1216
250663.1385,610012.3581
250688.1367,610012.358
250713.135,610012.3581
250738.1334,609987.3999
250763.1313,609962.3616
250788.1295,609962.3616
250813.1379,609937.4034
250838.1361,609937.4033
250863.134,609912.3652
250888.1325,609887.407
250913.1304,609862.3587
250938.1288,609837.4005
250963.1368,609812.3622
250988.1351,609787.4041
251013.1334,609787.4041
251038.1315,609787.4039
251063.1297,609787.4039
251088.1379,609787.4039
251113.136,609787.4039
251138.1343,609787.4039
251163.1324,609787.4037
251188.1304,609762.3657
251213.1287,609737.3974
251238.1369,609737.3974
251263.1348,609712.3592
251288.1329,609712.3591
251313.1313,609687.401
251338.1295,609687.4009
251363.1377,609687.4008
251388.1358,609687.4007
251413.1339,609687.4007
251438.1322,609687.4007
251463.1303,609687.4006
251488.1385,609687.4006
251513.1366,609687.4006
251538.1347,609687.4006
251563.1329,609687.4005
251588.1311,609687.4004
251613.1293,609687.4004
251638.1375,609687.4003
251663.1355,609687.4003
251688.1337,609687.4002
251713.1319,609687.4002
251738.1301,609687.4
251763.1382,609687.4001
251788.1363,609687.3999
251813.1344,609687.3999
251838.1326,609687.3998
251863.1308,609687.3999
251888.1389,609687.3998
251913.137,609687.3996
251938.1352,609687.3996
251963.1333,609687.3995
251988.1315,609687.3995
252013.1396,609687.3995
252038.1377,609687.3992
252063.1358,609687.3993
252088.134,609687.3992
252113.1321,609687.3992
252138.1302,609687.3991
252163.1384,609687.3989
252188.1365,609687.3989
252213.1346,609687.3988
252238.1326,609712.3568
252263.1307,609712.3568
252288.1388,609712.3566
252313.1373,609737.4047
252338.1355,609737.4046
252363.1336,609737.4046
252388.1317,609737.4045
252413.1398,609737.4043
252438.1379,609737.4044
252463.136,609737.4042
252488.1342,609737.4041
252513.1323,609737.4041
252538.1304,609737.404
252563.1385,609737.4037
252588.1367,609737.4036
252613.1348,609737.4036
252638.1329,609737.4035
252663.131,609737.4034
252688.1391,609737.4034
252713.1372,609737.4032
252738.1353,609737.4031
252763.1334,609737.403
252788.1314,609762.3611
252813.1395,609762.3608
252838.1376,609762.3609
252863.1361,609787.3988
252888.1341,609787.3986
252913.1321,609812.3566
252938.1402,609812.3565
252963.1383,609812.3565
252988.1364,609812.3563
253013.1345,609812.3562
253038.1326,609812.3561
253063.1407,609812.356
253088.1388,609812.3558
253113.1368,609812.3557
253138.1349,609812.3556
253163.133,609812.3555
253188.1412,609812.3652
253213.1392,609812.3652
253238.1373,609812.365
253263.1355,609812.3648
253288.1335,609812.3647
253313.1315,609812.3646
253338.1397,609812.3645
253363.1377,609812.3644
253388.1358,609812.3642
253413.134,609812.364
253438.132,609812.364
253463.1401,609812.3638
253488.1382,609812.3637
253513.1362,609812.3635
253538.1344,609812.3633
253563.1324,609812.3633
253588.1404,609812.3629
253613.1386,609812.3629
253638.1366,609787.4047
253663.1347,609787.4046
253688.1327,609812.3625
253713.1408,609812.3623
253738.1388,609812.3622
253783.6935,609812.3567
253799.8188,609799.8824
253814.6723,609788.9555
253975.2566,609675.2585
253988.1385,609662.3623
253988.1386,609637.4043
254013.1361,609612.356
254038.1343,609587.3978
254038.1339,609562.3599
254063.142,609537.4015
254066.1063,609534.4241
254106.2354,609474.88
254116.0954,609465.4017
254129.6957,609453.9617
254135.8147,609449.8761
254144.7951,609444.0838
254150.6383,609440.76
254182.2077,609429.9196
254206.6592,609423.4304
254231.8704,609418.6375
254238.1372,609412.3603
254263.1352,609412.3602
254288.1332,609412.3601
254313.1413,609412.3598
254338.1393,609412.3598
254363.1373,609412.3594
254388.1354,609412.3595
254413.1333,609412.3592
254438.1413,609412.359
254463.1394,609387.4007
254463.139,609362.3629
254488.1371,609337.3947
254513.1347,609312.3564
254538.1328,609287.3983
254563.1405,609262.3601
254588.1384,609237.402
254613.136,609212.3539
254638.134,609187.3957
254663.142,609187.3955
254688.1397,609162.3574
254713.1377,609162.3572
254738.1357,609137.3991
254763.1333,609112.3609
254788.1414,609087.4027
254813.1389,609062.3546
254821.5763,609027.516
254836.2389,608946.8782
254898.5604,608891.8812
254988.1334,608862.3597
255013.1415,608837.4015
255038.139,608812.3534
255063.1369,608787.3952
255088.1346,608762.357
255113.1425,608762.3569
255138.1406,608737.3988
255163.1384,608737.3987
255188.1361,608712.3605
255213.134,608712.3604
255238.1419,608712.3602
255263.1399,608712.3601
255288.1379,608687.4019
255313.1358,608687.4017
255338.1338,608687.4016
255363.1413,608662.3534
255388.1392,608637.3954
255413.1369,608612.3572
255438.1347,608612.357
255463.1427,608612.3568
255488.1406,608612.3566
255513.1386,608612.3566
255538.1365,608612.3563
255563.1344,608612.3562
255588.1423,608612.356
255613.1403,608587.3979
255638.1382,608587.3978
255663.1358,608562.3596
255688.1337,608537.4016
255713.1412,608512.3533
255738.1391,608487.3953
255763.1366,608462.3572
255788.1345,608437.3991
255813.1421,608412.3609
255838.14,608387.3929
255838.1396,608362.355
255838.1396,608337.3971
255863.1372,608312.359
255888.1351,608287.4009
255913.1426,608262.3529
255938.1405,608237.3948
255963.1381,608212.3566
255988.136,608187.3987
256013.1434,608162.3605
256038.1413,608137.3926
256038.141,608112.3546
256038.141,608087.3967
256063.1384,608062.3587
256088.1364,608037.4007
256113.1338,608012.3526
256138.1417,607987.3945
256163.1392,607962.3565
256188.1371,607937.3985
256188.1367,607912.3507
256188.1367,607887.3927
256188.1364,607862.3548
256188.1364,607837.3971
256213.1339,607812.359
256238.1418,607787.3909
256238.1414,607762.3531
256263.1393,607737.3952
256263.1389,607712.3572
256288.1368,607687.3992
256288.1363,607662.3513
256313.1343,607637.3932
256338.1418,607612.3553
256363.1396,607587.3974
256488.1388,607587.3964
256513.1367,607587.3963
256538.1346,607587.396
256563.1424,607587.3959
256588.1401,607587.3957
256663.1425,607462.3561
256688.1404,607437.3981
256713.1378,607412.3501
256738.1357,607387.392
256763.1431,607362.3542
256788.141,607337.3961
256813.1384,607312.3581
256838.1362,607312.358
256863.144,607312.3577
256888.1418,607287.3897
256913.1396,607287.3896
256938.1371,607262.3515
256963.1348,607237.3937
256988.1423,607212.3555
256988.1423,607187.3979
257013.1397,607162.3498
257013.1397,607137.3921
257038.1371,607112.354
257063.135,607087.3962
257088.1423,607062.3582
257113.1401,607037.3902
257138.138,607037.39
257163.1352,607012.352
257188.1431,606987.3941
257213.1405,606962.3562
257213.1406,606937.3984
257238.138,606912.3505
257238.1379,606887.3926
257263.1354,606862.3548
257263.1354,606837.3969
257288.1427,606812.3491
257313.1406,606787.391
257313.1401,606762.3533
257338.1381,606737.3954
257363.1354,606712.3575
257388.1431,606687.3896
257400.5971,606674.9159
257403.8573,606599.8743
257404.8006,606578.9924
257405.3214,606570.1968
257405.9776,606555.2285
257406.7037,606543.7909
257407.3152,606531.5536
257408.1958,606517.3143
257408.643,606507.8689
257409.0982,606499.8739
257409.5186,606490.9889
257409.7394,606483.9954
257410.1384,606474.8703
257410.8585,606449.8685
257411.2982,606374.8728
257411.8581,606349.8721
257413.2984,606324.8761
257416.0991,606299.8727
257419.7233,606280.7965
257421.8797,606271.1114
257425.6341,606257.4361
257427.9225,606249.871
257438.3155,606224.875
257450.6378,606201.4287
257469.0947,606174.877
257475.6412,606166.7477
257483.4628,606157.6711
257490.1011,606149.8714
257495.2627,606144.5108
257499.1008,606140.428
257596.3743,606048.2743
257688.9781,605963.5992
257792.1261,605887.9975
257898.2938,605821.1017
258004.0957,605760.3498
258008.6832,605757.8735
258024.1432,605749.8743
258041.3966,605740.6347
258050.6427,605735.8714
258057.8437,605732.0699
258072.0376,605724.8681
258090.6374,605714.8707
258100.6412,605709.6731
258107.0039,605706.2263
258119.082,605699.8666
258163.3154,605674.8709
258201.8238,605651.0677
258240.1386,605624.8749
258246.0244,605620.2305
258272.5384,605599.8756
258287.2981,605586.5089
258300.5368,605574.871
258312.5972,605561.7893
258324.0639,605549.8714
258335.2007,605534.4342
258342.5594,605524.87
258354.0215,605503.2292
258358.0822,605492.433
258360.0573,605484.3095
258362.9553,605474.8704
258362.5979,605462.8687
258362.0949,605449.8676
258358.5995,605441.9547
258350.6376,605427.795
258336.0783,605414.4326
258325.6444,605407.1889
258313.2795,605399.8658
258304.4156,605396.0745
258292.4572,605391.6702
258286.2417,605389.2343
258267.6007,605382.9468
258254.8551,605379.0672
258248.4819,605377.0722
258241.1375,605374.8727
258228.8955,605371.6304
258175.6345,605358.3149
258154.0999,605353.3141
258127.88,605347.6293
258107.1001,605343.4345
258100.6405,605342.0702
258075.6368,605337.429
258064.8436,605335.669
258050.6353,605333.1879
258043.3374,605332.1884
258030.8218,605330.0679
258021.6823,605328.8689
257978.4609,605322.0691
257971.2394,605320.429
257957.4223,605318.1158
257939.2409,605313.5062
257925.6345,605309.5513
257918.2993,605307.2318
257901.923,605299.8712
257896.0757,605295.3127
257887.2432,605288.23
257875.6379,605275.4311
257867.299,605258.2325
257864.4212,605249.8661
257861.8774,605238.627
257859.3995,605224.8666
257858.4355,605217.0697
257857.8595,605207.1098
257857.0788,605199.8719
257856.2999,605180.5104
257855.6798,605169.7906
257855.5355,605154.7868
257855.1823,605145.3059
257855.0221,605129.2318
257854.6948,605120.791
257854.4792,605103.7471
257854.2173,605096.3062
257853.815,605078.073
257851.8832,605026.1078
257850.6377,605003.788
257848.6958,604976.7905
257846.4774,604953.986
257845.4148,604944.6691
257842.823,604924.8676
257838.6817,604899.8731
257833.48,604874.8747
257828.0014,604852.2284
257825.6419,604843.509
257821.539,604828.9475
257818.1027,604817.3131
257812.7633,604799.8679
257779.9228,604699.8712
257773.254,604677.2317
257771.4567,604670.6698
257765.9984,604649.874
257760.5166,604624.8671
257756.2352,604599.8734
257753.7619,604577.9906
257752.243,604551.5109
257752.5144,604526.7519
257754.3349,604503.5546
257755.3979,604495.1062
257758.5955,604474.872
257764.3572,604449.872
257770.4581,604430.0718
257773.0354,604422.3049
257780.0163,604404.2303
257787.0598,604388.4261
257793.4358,604374.8662
257804.9734,604354.1853
257814.6206,604338.8664
257820.3932,604330.1114
257824.6195,604323.866
257835.554,604309.7903
257843.4409,604299.8732
257850.6389,604291.9903
257859.0023,604283.2308
257867.2181,604274.8721
257875.6387,604267.3928
257885.1969,604259.4268
257897.077,604249.8673
257907.6805,604242.7858
257914.2985,604238.5073
257925.6424,604231.4317
257937.1792,604224.865
257946.0964,604220.3137
257963.0377,604212.5063
257975.6401,604206.874
257992.4559,604199.8677
258000.6412,604196.7908
258061.7369,604174.8719
258072.0802,604171.3129
258100.6407,604160.9496
